AccountID,OriginalAccount
67529,C1991105475
67530,C2098068604
67531,C1262850530
67532,C233932718
67533,C90579759
67534,C1095394131
67535,C1946550787
67536,C724523815
67537,C1279614359
67538,C1347476631
67539,C1275608813
67540,C1813410811
67541,C1242240769
67542,C1639515059
67543,C1871605747
67544,C1045101385
67545,C554473559
67546,C358801669
67547,C481973147
67548,C126598465
67549,C717951588
67550,C1460205598
67551,C590193474
67552,C1828904126
67553,C954679663
67554,C327102932
67555,C1880332929
67556,C1599009738
67557,C1289069035
67558,C199986365
67559,C1559289834
67560,C2074821625
67561,C291137197
67562,C1170827166
67563,C617803548
67564,C1655650472
67565,C34835675
67566,C1776402146
67567,C1051603518
67568,C906699007
67569,C1381853161
67570,C709540282
67571,C1291639350
67572,C2074771446
67573,C1492252108
67574,C111287560
67575,C1139636566
67576,C1366522696
67577,C1942868112
67578,C854159013
67579,C1681197738
67580,C190745995
67581,C818509976
67582,C1576671719
67583,C1906236646
67584,C1104746610
67585,C579269303
67586,C1944409153
67587,C846479255
67588,C1824127527
67589,C1849997639
67590,C1392144353
67591,C1699537438
67592,C1310189626
67593,C1534800332
67594,C1850508675
67595,C740990972
67596,C1844206600
67597,C48788509
67598,C502727621
67599,C1781694269
67600,C1567038734
67601,C1804850805
67602,C1667248082
67603,C1946942517
67604,C786536774
67605,C79588333
67606,C1444842411
67607,C1335953654
67608,C1687182259
67609,C768116571
67610,C1718536311
67611,C1753074370
67612,C1969956684
67613,C1994288298
67614,C1877506615
67615,C1713590563
67616,C338659932
67617,C2009781248
67618,C522999760
67619,C2094812702
67620,C1402521876
67621,C569795769
67622,C2107109684
67623,C110947679
67624,C1946535228
67625,C831140767
67626,C1035045751
67627,C1436534734
67628,C1023013216
67629,C37813483
67630,C1447001995
67631,C1249481168
67632,C1091373625
67633,C2084368882
67634,C22353563
67635,C960291359
67636,C1264719631
67637,C1552386569
67638,C2013455642
67639,C1275155862
67640,C456129938
67641,C584167925
67642,C1597773323
67643,C1072404091
67644,C1197967146
67645,C1221438086
67646,C1945352411
67647,C725490079
67648,C1394655628
67649,C330208735
67650,C535603027
67651,C649894356
67652,C1014878234
67653,C879118106
67654,C1718118102
67655,C1921807725
67656,C1916055781
67657,C713160950
67658,C1093606992
67659,C213138286
67660,C580675565
67661,C1844431179
67662,C1477480379
67663,C2105578880
67664,C1799802002
67665,C13697468
67666,C1497049395
67667,C1806760084
67668,C1257249842
67669,C366927459
67670,C1433166426
67671,C2065739516
67672,C1862184791
67673,C1168887586
67674,C131328673
67675,C1285563720
67676,C63967800
67677,C1742664075
67678,C708123938
67679,C980589910
67680,C1179509999
67681,C1335798191
67682,C751817238
67683,C1080708445
67684,C2055178935
67685,C75009603
67686,C1558966175
67687,C1828464506
67688,C53977664
67689,C1363961512
67690,C266941929
67691,C1480763220
67692,C1256941597
67693,C1276424637
67694,C1538760719
67695,C869944357
67696,C1546848397
67697,C2099998439
67698,C1985739063
67699,C505593496
67700,C537351137
67701,C1080949307
67702,C1267159812
67703,C707690790
67704,C1603413469
67705,C1701021640
67706,C1307847271
67707,C886530172
67708,C1283534701
67709,C35690913
67710,C1198230991
67711,C391774795
67712,C706149063
67713,C644520090
67714,C1465092299
67715,C1830332601
67716,C633817004
67717,C1783644979
67718,C160606033
67719,C131341055
67720,C2127888182
67721,C433500676
67722,C1034654853
67723,C348708793
67724,C1211562886
67725,C564151517
67726,C1322609917
67727,C105545473
67728,C1609569749
67729,C1563858761
67730,C1146823293
67731,C1823526615
67732,C1043406757
67733,C1766597604
67734,C2048230471
67735,C1550631478
67736,C767284527
67737,C331754756
67738,C1730631906
67739,C596559729
67740,C1060761224
67741,C328891752
67742,C192111994
67743,C786448148
67744,C1755776719
67745,C1264088262
67746,C139411548
67747,C1459719046
67748,C46828931
67749,C2030453695
67750,C2069546956
67751,C299127214
67752,C1774587431
67753,C753558905
67754,C977097117
67755,C739849309
67756,C1771534019
67757,C1957383164
67758,C755537803
67759,C955613668
67760,C1015996868
67761,C471825410
67762,C947688765
67763,C2014274991
67764,C1663376165
67765,C1823908748
67766,C1061737977
67767,C793460750
67768,C183173826
67769,C1327076054
67770,C534171533
67771,C1936221855
67772,C1448334896
67773,C1009564356
67774,C1475395523
67775,C2067092782
67776,C1596506457
67777,C1213954612
67778,C2074097921
67779,C428481415
67780,C1551764244
67781,C1590095712
67782,C222113625
67783,C1062341066
67784,C1280055356
67785,C1499438912
67786,C792011978
67787,C277029033
67788,C825604276
67789,C1963862935
67790,C1021001686
67791,C934290474
67792,C2074784264
67793,C1014255081
67794,C1732292969
67795,C84382437
67796,C731029576
67797,C523820009
67798,C38781659
67799,C304573868
67800,C2146347022
67801,C339438461
67802,C34932313
67803,C126264761
67804,C1745479481
67805,C137751843
67806,C1296472775
67807,C1639493968
67808,C1500844819
67809,C772613797
67810,C474168737
67811,C763290962
67812,C641083554
67813,C1505098146
67814,C1703177040
67815,C169724136
67816,C2035484617
67817,C599213982
67818,C1269097316
67819,C759753096
67820,C2129090486
67821,C1619181297
67822,C1982496815
67823,C1212324318
67824,C1105357919
67825,C299080186
67826,C253150363
67827,C1164987917
67828,C259966325
67829,C2118551533
67830,C1280251270
67831,C493838210
67832,C655291522
67833,C986421038
67834,C998440284
67835,C2023325850
67836,C654142887
67837,C1849940182
67838,C467292272
67839,C94681750
67840,C1531976967
67841,C369159168
67842,C1124553489
67843,C1085678495
67844,C577772267
67845,C66424498
67846,C979108888
67847,C514210477
67848,C800078280
67849,C10085103
67850,C1589802855
67851,C116096656
67852,C1558183613
67853,C595263225
67854,C697291998
67855,C854907571
67856,C270166274
67857,C502973535
67858,C1944775581
67859,C1259726767
67860,C952000578
67861,C305259590
67862,C212550521
67863,C262473045
67864,C348105320
67865,C514849551
67866,C104007316
67867,C622202054
67868,C717208411
67869,C476800120
67870,C1599377459
67871,C3849252
67872,C1232416752
67873,C1060251640
67874,C19667301
67875,C218929638
67876,C677060146
67877,C389028568
67878,C453149556
67879,C699088339
67880,C1062626380
67881,C1038313229
67882,C263490982
67883,C1929156200
67884,C1366891725
67885,C168208609
67886,C1560177503
67887,C2024133071
67888,C1116538967
67889,C1448873296
67890,C118237091
67891,C1831956740
67892,C1408731306
67893,C1762279648
67894,C1876544276
67895,C627961540
67896,C1656761227
67897,C1774037789
67898,C1633885525
67899,C1439366836
67900,C1557221837
67901,C562468297
67902,C127630997
67903,C1414430643
67904,C397745777
67905,C545350691
67906,C819041667
67907,C254922894
67908,C2113508588
67909,C1000113023
67910,C1706853832
67911,C830108251
67912,C890201594
67913,C1590271301
67914,C1698810627
67915,C1785529788
67916,C1443257699
67917,C1681415479
67918,C1884647642
67919,C1718253157
67920,C889939012
67921,C58849345
67922,C2069723194
67923,C469524091
67924,C104209789
67925,C1041567936
67926,C275031523
67927,C1319705005
67928,C1971476334
67929,C1729269718
67930,C1465957156
67931,C288187290
67932,C1742072342
67933,C1925088476
67934,C289921841
67935,C947413109
67936,C1389172117
67937,C1327872148
67938,C353641136
67939,C1653635339
67940,C1697258712
67941,C193594152
67942,C2040616075
67943,C2118689810
67944,C637279100
67945,C1087741688
67946,C1607299034
67947,C1090515904
67948,C1099806122
67949,C1431211453
67950,C1442654602
67951,C1903669219
67952,C1698440092
67953,C791600985
67954,C969614964
67955,C28830193
67956,C1655964591
67957,C2122868895
67958,C1448542929
67959,C889151818
67960,C1797319857
67961,C811539864
67962,C1433998442
67963,C1504145691
67964,C1557615042
67965,C2073139261
67966,C1088039964
67967,C105198636
67968,C1120952929
67969,C213326058
67970,C359821378
67971,C1322414874
67972,C773561234
67973,C1861827552
67974,C152373735
67975,C836678276
67976,C1110486769
67977,C1252635926
67978,C808490727
67979,C417678259
67980,C746836932
67981,C31506549
67982,C1291068810
67983,C1667897946
67984,C858501794
67985,C1646693389
67986,C1699040685
67987,C2133635168
67988,C647269578
67989,C2092477952
67990,C1765470876
67991,C298266628
67992,C271568918
67993,C1568101037
67994,C2024179135
67995,C497996265
67996,C341847723
67997,C1960580171
67998,C781389962
67999,C254558116
68000,C1292044599
68001,C834200198
68002,C1802971288
68003,C1356903155
68004,C1185298063
68005,C412949879
68006,C2097247419
68007,C1882561478
68008,C1483281424
68009,C2147250733
68010,C416731869
68011,C2077098348
68012,C590038354
68013,C1314374280
68014,C2027923063
68015,C1564714360
68016,C1692772446
68017,C895821882
68018,C336809812
68019,C895551981
68020,C202673808
68021,C1973731484
68022,C34745637
68023,C637773677
68024,C932513720
68025,C1133789558
68026,C1094706473
68027,C148938579
68028,C483048584
68029,C711355058
68030,C1985494832
68031,C1280560083
68032,C1447998641
68033,C327309406
68034,C500312084
68035,C1112225994
68036,C227419780
68037,C66698974
68038,C368761144
68039,C2041738051
68040,C575955794
68041,C717774401
68042,C1721439071
68043,C1491213790
68044,C456870503
68045,C508486173
68046,C1935360083
68047,C746179640
68048,C769060922
68049,C1386208437
68050,C1980165280
68051,C1557829695
68052,C966580840
68053,C784473932
68054,C1804868458
68055,C821001591
68056,C1583445988
68057,C169619597
68058,C912293474
68059,C1526670890
68060,C1924803967
68061,C834835926
68062,C1463942959
68063,C908860573
68064,C1836527244
68065,C1595302383
68066,C271541709
68067,C260063259
68068,C1510251285
68069,C1196463038
68070,C1807506023
68071,C1380754012
68072,C1283155668
68073,C125673415
68074,C1409209176
68075,C1460240330
68076,C1703788259
68077,C279305430
68078,C600132298
68079,C1966956495
68080,C811430947
68081,C1632268814
68082,C898172838
68083,C1947087173
68084,C804378
68085,C1397403956
68086,C1565888263
68087,C1926606707
68088,C685681787
68089,C1191733524
68090,C1356073531
68091,C1649363062
68092,C1259161155
68093,C1734455022
68094,C1866483068
68095,C1421373604
68096,C980205132
68097,C957666777
68098,C1591632117
68099,C1346487875
68100,C2086344758
68101,C1260381520
68102,C661860077
68103,C1317594509
68104,C958386626
68105,C91936186
68106,C24119573
68107,C1676870257
68108,C1424311091
68109,C1460422771
68110,C850488386
68111,C124815861
68112,C2015182046
68113,C1061394323
68114,C1353395834
68115,C468172464
68116,C495558166
68117,C1875815031
68118,C787932736
68119,C1184244433
68120,C1071391674
68121,C1746363077
68122,C654925861
68123,C1161235244
68124,C1291077479
68125,C1409192472
68126,C1490231626
68127,C1856497365
68128,C1488183258
68129,C464636165
68130,C652466508
68131,C694844536
68132,C1478448207
68133,C1390792843
68134,C1885632477
68135,C786946845
68136,C45572379
68137,C2097222955
68138,C249167980
68139,C1050171951
68140,C2000531624
68141,C1381976573
68142,C1512997989
68143,C2124451452
68144,C270628627
68145,C749822991
68146,C370242014
68147,C1116238426
68148,C1491603947
68149,C931909709
68150,C1989970879
68151,C525901948
68152,C188364501
68153,C1790348146
68154,C1677581975
68155,C1951010786
68156,C693292284
68157,C1953387105
68158,C826374452
68159,C499508986
68160,C659550367
68161,C1045078527
68162,C1597670440
68163,C2029677174
68164,C948890427
68165,C1635192650
68166,C1400183070
68167,C1279888424
68168,C864767958
68169,C1803688302
68170,C1665608059
68171,C1149365528
68172,C71364493
68173,C1265492070
68174,C619875088
68175,C106303416
68176,C270261089
68177,C462440223
68178,C1509465461
68179,C478064208
68180,C184435089
68181,C1562097611
68182,C247026965
68183,C2109174522
68184,C1556403754
68185,C74497130
68186,C930229290
68187,C563566923
68188,C916469256
68189,C1189691704
68190,C887145549
68191,C370892519
68192,C1627944747
68193,C1452188320
68194,C1294449671
68195,C190013704
68196,C175382626
68197,C185686298
68198,C521412128
68199,C817666806
68200,C566482959
68201,C2072698674
68202,C2011240480
68203,C770643797
68204,C171321939
68205,C1799083433
68206,C470663375
68207,C1678656814
68208,C312366166
68209,C1087352519
68210,C235908822
68211,C626844969
68212,C1286692129
68213,C700277390
68214,C1227397762
68215,C119892821
68216,C1240156349
68217,C426158355
68218,C1218285889
68219,C708361565
68220,C440405067
68221,C1458801714
68222,C1168792375
68223,C1661736346
68224,C1761162182
68225,C693379909
68226,C1680699776
68227,C1292354601
68228,C7386479
68229,C1957945761
68230,C2099298179
68231,C1969581619
68232,C235134587
68233,C1831007018
68234,C2114535884
68235,C1492597966
68236,C2016750525
68237,C621850082
68238,C1495812315
68239,C1611021506
68240,C501173125
68241,C1710966287
68242,C124288931
68243,C1459107108
68244,C1647449430
68245,C704593144
68246,C571435580
68247,C624023453
68248,C1073457109
68249,C1604201182
68250,C1926617415
68251,C1831420934
68252,C538622960
68253,C867651782
68254,C1360172306
68255,C1716696907
68256,C787612804
68257,C1821208765
68258,C1959588016
68259,C1410804331
68260,C2018442070
68261,C1782230163
68262,C336846311
68263,C1070285563
68264,C231002903
68265,C578254094
68266,C1473803656
68267,C981179569
68268,C2088444905
68269,C481402298
68270,C1453300797
68271,C447643871
68272,C596058183
68273,C1223724317
68274,C1156317584
68275,C1134928108
68276,C1475539109
68277,C446479025
68278,C814770200
68279,C1320831897
68280,C401756518
68281,C615456112
68282,C1487629747
68283,C1098682474
68284,C1956246963
68285,C510394039
68286,C1974857106
68287,C1108009949
68288,C494455909
68289,C1542981993
68290,C1115240385
68291,C292216934
68292,C1419203693
68293,C2003869191
68294,C1485828793
68295,C291500667
68296,C1940729177
68297,C727801303
68298,C2014568259
68299,C820858947
68300,C520335365
68301,C1281032141
68302,C1442101214
68303,C169316538
68304,C580961280
68305,C1678048864
68306,C333367928
68307,C1459394527
68308,C1418474730
68309,C1498878963
68310,C975424425
68311,C1331781069
68312,C283479403
68313,C164340635
68314,C241919092
68315,C1850779964
68316,C14796769
68317,C669282343
68318,C1850333861
68319,C1388053531
68320,C96437664
68321,C611613641
68322,C272006624
68323,C1951391772
68324,C930214171
68325,C540629758
68326,C354864191
68327,C366350912
68328,C1191852172
68329,C214493130
68330,C1372021941
68331,C1289504284
68332,C957388291
68333,C2012808675
68334,C37416237
68335,C81666615
68336,C8712774
68337,C1440289597
68338,C1844643402
68339,C219569910
68340,C623371481
68341,C744599571
68342,C1970521805
68343,C464345779
68344,C780613580
68345,C1018013961
68346,C744514709
68347,C724782562
68348,C2089358691
68349,C1352672498
68350,C365242741
68351,C556248667
68352,C20614861
68353,C1079717397
68354,C677173752
68355,C423487187
68356,C1149230438
68357,C578850252
68358,C2083125408
68359,C753319038
68360,C1099095006
68361,C416100211
68362,C69589225
68363,C1649387837
68364,C1475007724
68365,C1979215782
68366,C309315905
68367,C193169235
68368,C324232997
68369,C1168955825
68370,C627434895
68371,C1168434189
68372,C412850269
68373,C2089445471
68374,C1971086325
68375,C1825696318
68376,C291777851
68377,C1689175818
68378,C1896746847
68379,C759700960
68380,C106090442
68381,C1514033511
68382,C1001094043
68383,C86937980
68384,C900593096
68385,C845738361
68386,C609798896
68387,C218447641
68388,C754956009
68389,C1743961229
68390,C424253411
68391,C93790211
68392,C1050406642
68393,C1271243623
68394,C1138997418
68395,C223804387
68396,C568879508
68397,C1138052756
68398,C460231692
68399,C546147128
68400,C764295787
68401,C1302513119
68402,C1641091017
68403,C1164918927
68404,C218138516
68405,C860844985
68406,C846444075
68407,C1705591777
68408,C1057003715
68409,C1205078273
68410,C783286238
68411,C1736781872
68412,C1755259651
68413,C286741531
68414,C1744282286
68415,C454025984
68416,C281538254
68417,C236519632
68418,C1769542876
68419,C1924210796
68420,C1336882617
68421,C1016745655
68422,C1312969459
68423,C235011612
68424,C257771926
68425,C881423932
68426,C289549954
68427,C436236475
68428,C184761075
68429,C1618278649
68430,C2045370485
68431,C1532460485
68432,C1881296428
68433,C1866187941
68434,C2016829197
68435,C84477973
68436,C1308823483
68437,C11604229
68438,C1922408625
68439,C1827227307
68440,C218997206
68441,C1248645795
68442,C483678348
68443,C303905789
68444,C887873623
68445,C854422464
68446,C1433566282
68447,C853424529
68448,C1206390445
68449,C1713420851
68450,C1072335823
68451,C1269381753
68452,C131386938
68453,C975457889
68454,C1845840496
68455,C381393964
68456,C1723095467
68457,C2056654339
68458,C70847101
68459,C861156483
68460,C2116914332
68461,C625520100
68462,C32287842
68463,C1880727255
68464,C699340846
68465,C2116334096
68466,C1680896911
68467,C1526069707
68468,C1687075468
68469,C1680801610
68470,C537556838
68471,C1664689017
68472,C1164590391
68473,C1122424369
68474,C66520197
68475,C1720675831
68476,C1993438039
68477,C1673402037
68478,C217290574
68479,C1866013195
68480,C670378168
68481,C1231586080
68482,C1848170740
68483,C110940541
68484,C470487042
68485,C1520265675
68486,C1871293699
68487,C88694107
68488,C1628051942
68489,C402804509
68490,C1915168024
68491,C977786234
68492,C42865844
68493,C728223900
68494,C1351730721
68495,C55763486
68496,C1865750673
68497,C294927629
68498,C1953054315
68499,C2011583057
68500,C1813677555
68501,C1231813268
68502,C755944304
68503,C1522305569
68504,C200964845
68505,C903636586
68506,C931974267
68507,C246469755
68508,C919509872
68509,C1641765479
68510,C1904885371
68511,C1491210481
68512,C152202138
68513,C498969639
68514,C793727435
68515,C248596444
68516,C550951436
68517,C1544553688
68518,C716113954
68519,C219158632
68520,C183980330
68521,C916176217
68522,C1002952732
68523,C1147468061
68524,C870832195
68525,C2074285009
68526,C1937955631
68527,C1979001148
68528,C1412212315
68529,C911269101
68530,C6404286
68531,C1017858695
68532,C371788646
68533,C395277021
68534,C1872951699
68535,C111781066
68536,C455086893
68537,C1142911891
68538,C575389119
68539,C1991068949
68540,C1349137773
68541,C1500535881
68542,C390527942
68543,C1121168826
68544,C1350893628
68545,C610536769
68546,C1917335739
68547,C113364051
68548,C1412065547
68549,C1683528749
68550,C1186987638
68551,C1819216774
68552,C1722274602
68553,C812586739
68554,C980380973
68555,C143273268
68556,C1752584019
68557,C968206988
68558,C239939481
68559,C2035276871
68560,C176884762
68561,C1900062041
68562,C397060802
68563,C1061591177
68564,C879853604
68565,C1714012196
68566,C737489499
68567,C1810510489
68568,C154342486
68569,C1521775612
68570,C1001449890
68571,C1287998606
68572,C832805686
68573,C994117953
68574,C1238220762
68575,C1447256609
68576,C694642556
68577,C869092743
68578,C490448579
68579,C776961483
68580,C2002505179
68581,C2086736227
68582,C1340438501
68583,C1581227737
68584,C1055424374
68585,C236726278
68586,C1856027321
68587,C1264418498
68588,C1003316511
68589,C1476671124
68590,C1838017857
68591,C424562754
68592,C438188216
68593,C700677782
68594,C1961741390
68595,C2068518014
68596,C810367799
68597,C654376475
68598,C1527186637
68599,C2143572543
68600,C1343610628
68601,C1491100002
68602,C541412493
68603,C1899325653
68604,C220630919
68605,C469416331
68606,C598443341
68607,C600892503
68608,C1879384003
68609,C729186423
68610,C1180525636
68611,C298592695
68612,C258512943
68613,C2017291565
68614,C1132880047
68615,C1193586490
68616,C559035831
68617,C863639173
68618,C199793330
68619,C2097171679
68620,C1646388793
68621,C1242586395
68622,C399274828
68623,C1744903665
68624,C1285817764
68625,C1385579179
68626,C196764994
68627,C1737004240
68628,C360079220
68629,C830674781
68630,C1618323911
68631,C1018143619
68632,C1390303409
68633,C1243185830
68634,C891011457
68635,C1667844993
68636,C1848063884
68637,C1993384024
68638,C737433629
68639,C1370530926
68640,C2094777811
68641,C1620184049
68642,C1934400120
68643,C1344406402
68644,C1943047322
68645,C972797744
68646,C359040742
68647,C607123225
68648,C1386502238
68649,C2125536641
68650,C1205515203
68651,C1544387632
68652,C1407478669
68653,C441344886
68654,C1337665856
68655,C561639949
68656,C2136170599
68657,C1629160120
68658,C1768496618
68659,C1904935195
68660,C993409289
68661,C235137628
68662,C1573413269
68663,C948751934
68664,C883652188
68665,C444507072
68666,C1552349408
68667,C901572815
68668,C1316674167
68669,C962327165
68670,C2143350794
68671,C1437885500
68672,C943774302
68673,C2075566592
68674,C1799979478
68675,C78915659
68676,C1113253863
68677,C76381459
68678,C2139367373
68679,C1517715909
68680,C137649342
68681,C1145391366
68682,C1275401103
68683,C334099707
68684,C591812903
68685,C1335427656
68686,C1683543637
68687,C1799787091
68688,C357495269
68689,C412198265
68690,C616131375
68691,C1951305015
68692,C305934
68693,C755470638
68694,C952596446
68695,C318246442
68696,C1647577742
68697,C901572403
68698,C655046473
68699,C316818057
68700,C852979012
68701,C1004978862
68702,C574653618
68703,C1232581205
68704,C144455954
68705,C1700577868
68706,C705811030
68707,C2123307770
68708,C712261910
68709,C195797045
68710,C1078140121
68711,C2032893771
68712,C930302062
68713,C928270000
68714,C399199487
68715,C118216626
68716,C617341149
68717,C976852145
68718,C694670409
68719,C389378891
68720,C1660179148
68721,C1103909608
68722,C69923428
68723,C1583202127
68724,C1344141389
68725,C1409111348
68726,C1440485163
68727,C270519553
68728,C26334874
68729,C1390675659
68730,C1089858258
68731,C1927168716
68732,C313960377
68733,C1765023743
68734,C968591791
68735,C575747640
68736,C184845074
68737,C1333612460
68738,C725425230
68739,C1997915401
68740,C79282725
68741,C734517891
68742,C1896059630
68743,C770360331
68744,C391000395
68745,C872255511
68746,C1324598749
68747,C947247993
68748,C230266516
68749,C120540388
68750,C913535940
68751,C553505924
68752,C1278342340
68753,C603755200
68754,C1529927819
68755,C1706001034
68756,C1193743861
68757,C1148446071
68758,C1663082898
68759,C951492880
68760,C1596581440
68761,C1983169578
68762,C164234467
68763,C2089910224
68764,C1642197182
68765,C1856790484
68766,C1168559075
68767,C425178488
68768,C1826802436
68769,C489673623
68770,C915485442
68771,C112151430
68772,C1221245680
68773,C2061149713
68774,C89194871
68775,C1052064043
68776,C693847181
68777,C1934824543
68778,C864998272
68779,C377498518
68780,C873573551
68781,C1090157882
68782,C2090275133
68783,C2039177183
68784,C1572350102
68785,C1718120577
68786,C1130568252
68787,C501736626
68788,C1380139830
68789,C1123801717
68790,C1226004842
68791,C1927177587
68792,C869810221
68793,C1223014703
68794,C1157092597
68795,C792766953
68796,C973707506
68797,C2065199032
68798,C142538462
68799,C322340321
68800,C70838741
68801,C1092410776
68802,C2134149481
68803,C1186455450
68804,C1001170585
68805,C475370663
68806,C1021693669
68807,C1932335436
68808,C2018772996
68809,C1218365329
68810,C1345855360
68811,C184595024
68812,C403846118
68813,C600440387
68814,C516552341
68815,C1849844563
68816,C1880873807
68817,C1653390476
68818,C1700543499
68819,C1778636804
68820,C1115008272
68821,C2004662653
68822,C197150746
68823,C1967895153
68824,C789394975
68825,C1296656022
68826,C412598741
68827,C865922491
68828,C1429665650
68829,C1584918445
68830,C1714801266
68831,C1431266725
68832,C1691716057
68833,C829552563
68834,C304922804
68835,C467580727
68836,C522903692
68837,C389146464
68838,C1289562056
68839,C906954779
68840,C1706145077
68841,C1144579789
68842,C773555404
68843,C600409995
68844,C310487491
68845,C530163666
68846,C1107821692
68847,C601286407
68848,C916343989
68849,C1390001961
68850,C1938533565
68851,C320807851
68852,C389825792
68853,C1955278556
68854,C534658891
68855,C569983339
68856,C1514777173
68857,C1438749861
68858,C958120989
68859,C1914773660
68860,C1766631723
68861,C1151872705
68862,C418449297
68863,C1618173563
68864,C1532408383
68865,C1764986254
68866,C970091529
68867,C1364671511
68868,C1912263688
68869,C1833300969
68870,C1951405911
68871,C1395418144
68872,C336890285
68873,C1748140819
68874,C644551290
68875,C239702845
68876,C865108378
68877,C2064093300
68878,C551333485
68879,C1461079087
68880,C1830194909
68881,C1180301048
68882,C829593532
68883,C1053842968
68884,C1164332539
68885,C940554108
68886,C1820712330
68887,C1484220647
68888,C1659869492
68889,C147806319
68890,C956218655
68891,C64950015
68892,C1564382465
68893,C615302601
68894,C1853542603
68895,C2093324699
68896,C487055947
68897,C407719382
68898,C1535788384
68899,C1329228219
68900,C1785883524
68901,C1329047136
68902,C131837504
68903,C834366311
68904,C1711066407
68905,C64922015
68906,C1209168696
68907,C1452686285
68908,C822900795
68909,C1405472119
68910,C1561404157
68911,C663770919
68912,C1604477482
68913,C2013925888
68914,C1763442714
68915,C133742490
68916,C2097713291
68917,C1969076598
68918,C59777721
68919,C391742503
68920,C189643522
68921,C979963361
68922,C1645012706
68923,C570409417
68924,C819823781
68925,C1411830789
68926,C610967084
68927,C1968973825
68928,C1683741102
68929,C1899604714
68930,C1741036730
68931,C1250364198
68932,C995345956
68933,C1668593255
68934,C1844756890
68935,C1949097464
68936,C609696734
68937,C281324920
68938,C1123804341
68939,C626136440
68940,C1218957585
68941,C1668098027
68942,C189648288
68943,C1261910586
68944,C977611956
68945,C1022665407
68946,C95708772
68947,C8269543
68948,C173271064
68949,C1475197062
68950,C1834549032
68951,C1757237188
68952,C1906282757
68953,C553790651
68954,C786847772
68955,C1635159376
68956,C1264185273
68957,C267453916
68958,C553162522
68959,C770274916
68960,C846824534
68961,C1742759335
68962,C1817593491
68963,C1041177868
68964,C1291706297
68965,C1188786458
68966,C232234563
68967,C1463466102
68968,C621241716
68969,C692072890
68970,C1351760688
68971,C839322279
68972,C884982590
68973,C1853925069
68974,C1061401264
68975,C1533329245
68976,C1415623210
68977,C2065228864
68978,C1036977547
68979,C1789977808
68980,C2025622320
68981,C539237324
68982,C1942819066
68983,C652604565
68984,C825168902
68985,C990369391
68986,C2068111535
68987,C101287765
68988,C1899867470
68989,C1988438473
68990,C1266905733
68991,C1892491035
68992,C589677387
68993,C655250600
68994,C1297588231
68995,C1535651936
68996,C257827258
68997,C1674325401
68998,C104420632
68999,C1572014394
69000,C1023195651
69001,C582084840
69002,C2125281593
69003,C1475878908
69004,C163949684
69005,C1408248750
69006,C1275415305
69007,C1241934533
69008,C1052411472
69009,C360039658
69010,C209701271
69011,C1768808704
69012,C41636808
69013,C624426216
69014,C71634173
69015,C1694498851
69016,C550517703
69017,C1508985676
69018,C2009051476
69019,C765979693
69020,C117219626
69021,C1074432461
69022,C1945024582
69023,C635247650
69024,C626770650
69025,C1646118461
69026,C2025695742
69027,C660891437
69028,C1593727724
69029,C226906262
69030,C509158768
69031,C2085818112
69032,C1017010014
69033,C214206206
69034,C126780339
69035,C607769121
69036,C1125933143
69037,C1620068569
69038,C1551445994
69039,C1565244824
69040,C1310685539
69041,C1168542824
69042,C233440260
69043,C1444492866
69044,C1041134096
69045,C286685435
69046,C1347643891
69047,C1806914361
69048,C1665411795
69049,C890917312
69050,C1791119622
69051,C767045880
69052,C1699963848
69053,C189095945
69054,C1319620305
69055,C437859536
69056,C1415794095
69057,C1696815029
69058,C1079491260
69059,C534252259
69060,C715837950
69061,C1820771785
69062,C349795910
69063,C991863104
69064,C1664449497
69065,C1507516448
69066,C1926874830
69067,C2112165005
69068,C1923732075
69069,C704524813
69070,C2074677327
69071,C1210669515
69072,C1362780316
69073,C1457125056
69074,C1484028687
69075,C1956920684
69076,C560009563
69077,C1049500017
69078,C1709097751
69079,C141826186
69080,C238357147
69081,C575231467
69082,C1979814283
69083,C722546157
69084,C1469325848
69085,C1807438717
69086,C1205232478
69087,C769070171
69088,C1944150858
69089,C262845955
69090,C258917161
69091,C200123041
69092,C1713380940
69093,C408493660
69094,C124912717
69095,C1698757089
69096,C1926225598
69097,C992515865
69098,C314583352
69099,C1962538440
69100,C682047102
69101,C435415316
69102,C880331985
69103,C226808436
69104,C1305928383
69105,C1101277676
69106,C452581462
69107,C348923296
69108,C1591740610
69109,C1435027658
69110,C1561968295
69111,C1332107000
69112,C1282781212
69113,C1953135100
69114,C1705161647
69115,C38177439
69116,C426253850
69117,C1467161726
69118,C1157879789
69119,C2119910556
69120,C1697698100
69121,C401070651
69122,C1140976081
69123,C1182268392
69124,C1006149514
69125,C98286957
69126,C943204428
69127,C2113546820
69128,C1100767002
69129,C2137034897
69130,C1978057304
69131,C13313040
69132,C57227360
69133,C2113480951
69134,C974781443
69135,C1690904869
69136,C729344344
69137,C954047943
69138,C1074227608
69139,C1092752588
69140,C846558430
69141,C1046424634
69142,C2055772170
69143,C1390257961
69144,C14179045
69145,C1389943605
69146,C808155358
69147,C1661621450
69148,C1114608914
69149,C865784866
69150,C1123993807
69151,C1330585399
69152,C424736763
69153,C1840092847
69154,C1448700594
69155,C185353840
69156,C853416124
69157,C1270412164
69158,C965197768
69159,C1996690771
69160,C766692107
69161,C640883968
69162,C764573733
69163,C878299939
