FromAccount,ToAccount,Amount,IsFraud,IsCycleFraud
46704,91492,1067394.16,0,0
46705,55517,1899971.15,0,0
46706,91493,206725.75,0,0
46707,91494,388869.79,0,0
46708,87251,173132.41,0,0
46709,91495,202723.16,0,0
46710,91496,880929.21,0,0
46711,91497,229083.87,0,0
46712,91498,47076.48,0,0
46713,91499,176454.92,0,0
46714,91500,1182619.82,0,0
46715,91501,330564.02,0,0
46716,91502,505310.32,0,0
46717,91503,514810.01,0,0
46718,91504,1135759.48,0,0
46719,91505,712749.45,0,0
46720,53910,720170.0,0,0
46721,91506,18516.53,0,0
46722,55772,1809733.32,0,0
46723,91507,236162.06,0,0
46724,91508,472465.71,0,0
46725,91509,653643.08,0,0
46726,91510,771988.12,0,0
46727,91511,882789.59,0,0
46728,91512,500756.3,0,0
46729,91513,10975.47,0,0
46730,91514,1067150.72,0,0
46731,91515,321439.71,0,0
46732,58106,472212.42,0,0
46733,82866,6418.52,0,0
46734,91516,800992.01,0,0
46735,91517,171922.77,0,0
46736,91518,334410.41,0,0
46737,91519,820084.13,0,0
46738,91520,461935.65,0,0
46739,91521,9578.38,0,0
46740,91522,496667.46,0,0
46741,66833,1565651.32,0,0
46742,91523,124709.1,0,0
46743,91524,2543963.22,0,0
46744,72476,18470.23,0,0
46745,72462,2207787.28,0,0
46746,91525,1067094.42,0,0
46747,91526,587488.91,0,0
46748,91527,868750.01,0,0
46749,91528,1177343.62,0,0
46750,59225,3262896.1,0,0
46751,61183,3938011.78,0,0
46752,62450,980527.12,0,0
46753,91529,6063657.03,1,0
46754,91530,492271.45,0,0
46755,91531,183445.38,0,0
46756,91532,217249.56,0,0
46757,91533,355476.56,0,0
46758,66684,829812.19,0,0
46759,91534,105034.68,0,0
46760,91535,1725282.29,0,0
46761,91536,28617.51,0,0
46762,91537,59039.06,0,0
46763,91538,647785.83,0,0
46764,91539,43932.79,0,0
46765,68839,482514.25,0,0
46766,91540,1126577.79,0,0
46767,78246,72992.19,0,0
46768,91541,452939.5,0,0
46769,91542,197700.54,0,0
46770,91543,570606.34,0,0
46771,91544,659050.51,0,0
46772,91545,1167070.66,0,0
46773,91546,1245980.7,0,0
46774,91547,184585.85,0,0
46775,89390,1357539.81,0,0
46776,91548,339678.78,0,0
46777,91549,3012125.68,0,0
46778,91550,25241.0,0,0
46779,91551,158734.86,0,0
46780,91552,390537.42,0,0
46781,91553,1650168.9,1,0
46782,91554,585127.8,0,0
46783,51474,3091449.0,0,0
46784,52877,116245.6,0,0
46785,91555,47766.76,0,0
46786,91556,263476.15,0,0
46787,91557,509051.28,0,0
46788,66913,2384119.62,0,0
46789,91558,1008163.21,0,0
46790,91559,2059423.55,0,0
46791,91560,123147.71,0,0
46792,91561,1440304.98,0,0
46793,91562,1514002.44,0,0
46794,91563,789582.4,0,0
46795,70855,59514.48,0,0
46796,79908,716810.68,0,0
46797,88556,266313.34,0,0
46798,91564,231470.56,0,0
46799,91565,194614.3,0,0
46800,91566,210946.82,0,0
46801,91567,478301.15,0,0
46802,91568,538536.37,0,0
46803,91569,613924.53,0,0
46804,91570,271640.21,0,0
46805,91571,1218881.07,0,0
46806,91572,3817202.42,0,0
46807,91573,158962.36,0,0
46808,91574,690245.89,0,0
46809,79659,2584648.63,0,0
46810,91575,1282862.12,0,0
46811,69986,2994437.62,0,0
46812,51001,723862.8,0,0
46813,91576,210308.84,0,0
46814,50056,142341.81,0,0
46815,91577,233981.66,0,0
46816,91578,246157.74,0,0
46817,91579,3439948.19,0,0
46818,91580,273382.75,0,0
46819,91581,191145.16,0,0
46820,91582,497500.42,0,0
46821,91583,963935.64,0,0
46822,91584,417169.61,0,0
46823,91585,798673.98,0,0
46824,91586,521173.73,0,0
46825,91587,195716.15,0,0
46826,83000,910493.41,0,0
46827,91588,645913.77,0,0
46828,91589,243410.8,0,0
46829,91590,151638.77,0,0
46830,91591,10000000.0,1,0
46831,91592,307853.7,0,0
46832,91593,3713302.83,0,0
46833,76589,643850.27,0,0
46834,91594,191334.97,0,0
46835,91595,258383.91,0,0
46836,59775,638703.72,0,0
46837,91596,283239.26,0,0
46838,91597,366976.73,0,0
46839,91598,373442.37,0,0
46840,91599,179756.6,0,0
46841,91600,281346.1,0,0
46842,58354,1081815.77,0,0
46843,91601,114625.24,0,0
46844,91602,483151.2,0,0
46845,91603,764353.65,0,0
46846,84673,370714.0,0,0
46847,91604,930813.12,0,0
46848,91605,641517.28,0,0
46849,78261,932584.58,0,0
46850,69824,814094.7,0,0
46851,91606,412970.97,0,0
46852,91607,1144797.28,0,0
46853,59872,1143363.14,0,0
46854,91608,29989.23,0,0
46855,91609,1149870.63,0,0
46856,91610,442048.76,0,0
46857,57244,293688.07,0,0
46858,91611,135094.51,0,0
46859,91612,170310.41,0,0
46860,63656,594154.78,0,0
46861,91613,178512.67,0,0
46862,91614,605946.54,0,0
46863,91615,384146.46,0,0
46864,82121,820895.0,0,0
46865,86212,1493632.85,0,0
46866,91616,999103.34,0,0
46867,91617,125915.9,0,0
46868,73712,2497232.36,0,0
46869,63027,618026.56,0,0
46870,77511,788457.28,0,0
46871,91618,46577.46,0,0
46872,91619,257940.72,0,0
46873,91077,878367.0,0,0
46874,91620,320732.16,0,0
46875,91621,1136690.03,0,0
46876,91622,515495.7,0,0
46877,91623,151918.47,0,0
46878,91624,366040.8,0,0
46879,91625,950004.45,0,0
46880,91626,372353.18,0,0
46881,91627,577756.45,0,0
46882,91628,132551.06,0,0
46883,91629,243765.66,0,0
46884,81815,1285663.52,0,0
46885,91630,362324.62,0,0
46886,91631,77715.22,0,0
46887,91632,256364.13,0,0
46888,91633,532180.8,0,0
46889,69824,344270.4,0,0
46890,91634,1261932.69,0,0
46891,91635,405448.22,0,0
46892,91636,132075.73,0,0
46893,69081,526584.71,0,0
46894,91637,424787.12,0,0
46895,91638,786562.72,0,0
46896,91639,75208.29,0,0
46897,91640,225950.23,0,0
46898,91641,1382460.4,0,0
46899,91642,259093.08,0,0
46900,53634,790025.56,0,0
46901,91643,338200.64,0,0
46902,72284,615615.73,0,0
46903,91644,234844.28,0,0
46904,91645,458125.0,0,0
46905,91646,181906.04,0,0
46906,91647,545699.07,0,0
46907,91648,181336.87,0,0
46908,91649,559970.85,0,0
46909,91650,1110265.09,0,0
46910,91651,565311.79,0,0
46911,91652,294755.86,0,0
46912,91653,917837.44,0,0
46913,91654,1350009.49,0,0
46914,91655,31857.69,0,0
46915,91656,986333.95,0,0
46916,91657,105631.77,0,0
46917,91658,123114.31,0,0
46918,69991,758646.5,0,0
46919,91659,64462.3,0,0
46920,59718,2041326.77,0,0
46921,91660,1452067.82,0,0
46922,76606,1375894.44,0,0
46923,79038,14007119.73,0,0
46924,91661,583233.73,0,0
46925,91662,87778.17,0,0
46926,91663,251107.85,0,0
46927,91664,5459417.64,0,0
46928,78553,48952.22,0,0
46929,79895,1595845.93,0,0
46930,68897,159962.88,0,0
46931,73724,1482927.65,0,0
46932,91665,768227.88,0,0
46933,91666,149818.18,0,0
46934,91667,286480.27,0,0
46935,91668,635743.9,0,0
46936,91669,559164.62,0,0
46937,91670,968128.06,0,0
46938,91671,139371.91,0,0
46939,91672,1415093.15,0,0
46940,91673,4615517.25,0,0
46941,91674,255855.5,0,0
46942,91675,589102.14,0,0
46943,91676,1268977.33,0,0
46944,91677,1163961.22,0,0
46945,91678,2407591.8,0,0
46946,91679,136986.11,0,0
46947,91680,489638.02,0,0
46948,91681,581884.32,0,0
46949,57327,302074.47,0,0
46950,91682,793786.95,0,0
46951,91683,325967.26,0,0
46952,56885,9760832.15,0,0
46953,91684,510607.85,0,0
46954,91685,89750.03,0,0
46955,91686,850852.18,0,0
46956,91687,356567.55,0,0
46957,91688,981234.0,0,0
46958,91689,1213213.19,0,0
46959,91690,1316236.6,0,0
46960,91691,29676.16,0,0
46961,83882,376793.11,0,0
46962,58868,26079.42,0,0
46963,91692,154066.59,0,0
46964,91693,90466.91,0,0
46965,91694,110800.72,0,0
46966,91695,95668.81,0,0
46967,59852,211764.04,0,0
46968,65392,73759.04,0,0
46969,91696,212847.58,0,0
46970,91697,1181722.79,0,0
46971,91698,239057.76,0,0
46972,91699,2361275.58,0,0
46973,91700,1387884.86,0,0
46974,91701,930240.52,0,0
46975,91702,1017694.07,0,0
46976,91703,2701993.29,0,0
46977,91704,783386.88,0,0
46978,91705,129193.75,0,0
46979,88260,207121.02,0,0
46980,91706,471434.9,0,0
46981,91707,3283257.23,0,0
46982,91708,1448575.42,0,0
46983,91709,504700.61,0,0
46984,82164,744667.42,0,0
46985,91710,160385.54,0,0
46986,91711,694845.87,0,0
46987,91712,364353.46,0,0
46988,91713,322166.08,0,0
46989,91714,1165715.94,0,0
46990,91715,531994.97,0,0
46991,91716,287886.6,0,0
46992,91717,488722.81,0,0
46993,91718,108591.54,0,0
46994,83404,740811.6,0,0
46995,91719,779809.76,0,0
46996,60588,334636.64,0,0
46997,80847,992853.74,0,0
46998,91720,1287352.53,0,0
46999,91721,163338.19,0,0
47000,91722,371540.31,0,0
47001,91723,580073.79,0,0
47002,52543,167222.27,0,0
47003,91724,533615.46,0,0
47004,91725,451683.07,0,0
47005,91726,749303.1,0,0
47006,91727,1788403.51,0,0
47007,91728,8282.84,0,0
47008,67507,1087532.88,0,0
47009,91729,159451.94,0,0
47010,91730,959.21,0,0
47011,91731,159076.25,0,0
47012,91732,835906.94,0,0
47013,70807,111342.6,0,0
47014,54002,877409.12,0,0
47015,91733,607531.83,0,0
47016,91734,200690.59,0,0
47017,91735,1923571.65,0,0
47018,71592,156473.78,0,0
47019,91736,335990.83,0,0
47020,62322,2030187.46,0,0
47021,91737,933455.4,0,0
47022,91738,1468287.77,0,0
47023,91739,233574.76,0,0
47024,91740,477848.44,0,0
47025,91741,174722.79,0,0
47026,91742,2263927.04,1,0
47027,91743,374767.55,0,0
47028,91744,527565.93,0,0
47029,91745,288388.13,0,0
47030,91746,1335480.98,0,0
47031,91747,1503950.27,0,0
47032,91748,1314054.89,0,0
47033,91749,1588830.83,0,0
47034,91750,701656.47,0,0
47035,91082,545721.44,0,0
47036,53437,1238103.64,0,0
47037,91751,1002965.5,0,0
47038,91752,657890.73,0,0
47039,91753,223481.77,0,0
47040,57821,189173.33,0,0
47041,91754,221044.62,0,0
47042,91755,414239.36,0,0
47043,91756,111441.83,0,0
47044,91757,1667658.79,0,0
47045,65995,1306655.13,0,0
47046,91758,1007671.99,0,0
47047,91759,403084.22,0,0
47048,73571,668209.64,0,0
47049,91760,606474.3,0,0
47050,91761,545219.44,0,0
47051,91762,1656063.79,0,0
47052,70163,1558494.1,0,0
47053,91763,1078090.8,0,0
47054,91764,440135.59,0,0
47055,91765,1267812.55,0,0
47056,91766,88875.48,0,0
47057,91767,134456.86,0,0
47058,91768,21964.48,0,0
47059,83169,702711.09,0,0
47060,91769,249499.39,0,0
47061,91770,632319.4,0,0
47062,91771,134298.46,0,0
47063,91772,792250.7,0,0
47064,67556,1439850.16,0,0
47065,91773,1015045.59,0,0
47066,91774,1089831.04,0,0
47067,91775,147921.71,0,0
47068,91776,10000000.0,0,0
47069,91777,694776.27,0,0
47070,91778,183239.08,0,0
47071,91779,95409.55,0,0
47072,91780,225232.9,0,0
47073,58356,529265.99,0,0
47074,91781,209750.27,0,0
47075,91782,980138.29,0,0
47076,91783,119209.09,0,0
47077,91784,1498577.73,0,0
47078,91785,183721.19,0,0
47079,57195,98379.03,0,0
47080,91786,847856.99,0,0
47081,91787,1264551.38,1,0
47082,83008,387140.92,0,0
47083,91788,614395.64,0,0
47084,91789,272553.09,0,0
47085,91790,928256.52,0,0
47086,91791,222513.62,0,0
47087,91792,933597.94,0,0
47088,91793,1544712.91,0,0
47089,91794,218830.58,0,0
47090,91795,429887.24,0,0
47091,91796,119244.84,0,0
47092,79312,1672778.6,0,0
47093,58172,800959.25,0,0
47094,91797,371902.58,0,0
47095,63925,496098.34,0,0
47096,91798,142284.69,0,0
47097,91799,317369.96,0,0
47098,91800,439889.67,0,0
47099,84248,180556.53,0,0
47100,91801,246166.94,0,0
47101,91802,353521.64,0,0
47102,91803,135335.2,0,0
47103,91804,554931.56,0,0
47104,91805,465877.8,0,0
47105,91806,1487985.12,0,0
47106,91807,1581513.43,0,0
47107,91808,349721.61,0,0
47108,91809,262205.87,0,0
47109,65955,1226537.31,0,0
47110,91810,90801.5,0,0
47111,60066,855526.1,0,0
47112,91811,553979.2,0,0
47113,72797,1026490.84,0,0
47114,91812,5582463.14,0,0
47115,63561,2128994.73,0,0
47116,91813,535917.28,0,0
47117,91814,514918.08,0,0
47118,63719,749021.78,0,0
47119,91815,142672.04,0,0
47120,91816,382061.31,0,0
47121,91817,153706.03,0,0
47122,55258,1913866.11,0,0
47123,63975,833820.71,0,0
47124,91818,242207.26,0,0
47125,79434,1128483.56,0,0
47126,73969,1043100.81,0,0
47127,91819,629353.25,0,0
47128,91820,29304.06,0,0
47129,91821,139193.52,0,0
47130,91822,665939.9,0,0
47131,91823,1470583.92,0,0
47132,91824,1361147.94,0,0
47133,91825,708091.25,0,0
47134,91826,1242045.7,0,0
47135,91827,675510.37,0,0
47136,91828,102781.06,0,0
47137,91829,237527.47,0,0
47138,91830,376701.95,0,0
47139,91831,6447166.27,0,0
47140,58838,192412.51,0,0
47141,91832,877728.33,0,0
47142,91833,169463.09,0,0
47143,91834,830566.71,0,0
47144,91835,795569.3,0,0
47145,81617,169572.66,0,0
47146,91836,548203.2,0,0
47147,91837,474771.91,0,0
47148,91838,235855.43,0,0
47149,91839,92775.76,0,0
47150,91840,301743.81,0,0
47151,53362,253214.12,0,0
47152,74874,866506.64,0,0
47153,89394,1157184.71,0,0
47154,57031,2603250.2,0,0
47155,91841,1021778.06,0,0
47156,91842,543421.48,0,0
47157,91843,1572390.88,0,0
47158,91844,197160.67,0,0
47159,73924,2022478.14,0,0
47160,91845,34116.41,0,0
47161,91846,1493264.06,0,0
47162,91847,212213.33,0,0
47163,51783,95528.11,0,0
47164,91848,269459.96,0,0
47165,91849,1121902.81,0,0
47166,91850,337939.44,0,0
47167,69279,10849786.32,0,0
47168,91851,399935.76,0,0
47169,91852,90024.76,0,0
47170,91853,528851.77,0,0
47171,91854,72995.21,0,0
47172,91855,2065716.98,0,0
47173,91856,2862364.46,0,0
47174,91857,630242.44,0,0
47175,91858,1971460.05,0,0
47176,91859,219530.94,0,0
47177,91860,1336161.13,0,0
47178,91861,479988.84,0,0
47179,91862,1170984.45,0,0
47180,91863,1666216.31,0,0
47181,91864,786233.94,0,0
47182,91865,1907547.22,0,0
47183,91866,1133471.98,0,0
47184,58814,195340.17,0,0
47185,91867,500905.62,1,0
47186,91868,252060.27,0,0
47187,62967,870886.43,0,0
47188,91869,53993.22,0,0
47189,91870,696334.22,0,0
47190,91871,340665.18,1,0
47191,91872,277279.96,0,0
47192,91873,506454.79,0,0
47193,91874,2561369.69,0,0
47194,91875,316930.19,0,0
47195,91876,37703.03,0,0
47196,64880,273873.37,0,0
47197,91877,151817.19,0,0
47198,91878,134890.71,0,0
47199,69608,1127290.52,0,0
47200,91879,73757.32,0,0
47201,91880,1031484.03,0,0
47202,91881,23974.25,0,0
47203,91882,53567.66,0,0
47204,91883,728961.2,0,0
47205,62392,768564.91,0,0
47206,55927,353691.07,0,0
47207,91884,316834.05,0,0
47208,91885,55126.97,0,0
47209,91886,221515.98,0,0
47210,91887,353834.29,0,0
47211,72005,1131284.85,0,0
47212,91888,181132.61,0,0
47213,91889,1507962.5,0,0
47214,91890,510780.27,0,0
47215,91891,101679.08,0,0
47216,91892,285193.9,0,0
47217,91893,670058.9,0,0
47218,88513,336106.79,0,0
47219,67051,341429.33,0,0
47220,91894,15480.58,0,0
47221,91895,444834.1,0,0
47222,55124,1275953.5,0,0
47223,91896,226645.82,0,0
47224,91897,417883.95,0,0
47225,91898,200656.37,0,0
47226,91899,1459043.16,0,0
47227,91900,90180.09,0,0
47228,91901,677373.81,0,0
47229,91902,205958.84,0,0
47230,91903,270529.25,0,0
47231,91904,36866.41,0,0
47232,90133,813180.28,0,0
47233,91905,177113.23,0,0
47234,91906,330262.53,0,0
47235,91907,2146573.78,0,0
47236,91908,518306.81,0,0
47237,91909,22608.64,0,0
47238,84527,539789.46,0,0
47239,91910,63322.27,0,0
47240,91911,133057.96,0,0
47241,91912,876003.93,0,0
47242,91913,385373.1,0,0
47243,80645,1372472.89,0,0
47244,91914,143659.5,0,0
47245,91915,348242.25,0,0
47246,91916,828468.54,0,0
47247,91917,1441723.2,0,0
47248,91918,205210.94,0,0
47249,91919,177420.32,0,0
47250,91920,123556.14,0,0
47251,91921,7314863.05,0,0
47252,91922,51322.58,0,0
47253,91923,1065587.75,0,0
47254,51115,257641.56,0,0
47255,55972,732075.51,0,0
47256,91924,1814806.57,0,0
47257,91925,128391.13,0,0
47258,91926,629068.58,0,0
47259,91927,627030.43,0,0
47260,91928,269912.77,0,0
47261,53132,314251.76,0,0
47262,91929,1420352.69,0,0
47263,91930,1032540.89,0,0
47264,91931,525676.92,0,0
47265,91932,151711.56,0,0
47266,91933,414069.11,0,0
47267,91934,516114.12,0,0
47268,91935,150687.82,0,0
47269,91936,13411.15,0,0
47270,62891,1454.46,0,0
47271,91937,195531.02,0,0
47272,60296,1183524.33,0,0
47273,91938,69528.34,0,0
47274,91939,442525.37,0,0
47275,91940,293136.99,0,0
47276,88836,312180.25,0,0
47277,91941,978429.23,0,0
47278,89591,1804923.4,0,0
47279,62509,413320.58,0,0
47280,91942,1737227.42,0,0
47281,57274,3050911.34,0,0
47282,91943,747531.04,0,0
47283,91944,775057.78,0,0
47284,91945,1185165.31,0,0
47285,91946,1281808.01,0,0
47286,91947,258570.41,1,0
47287,91948,322664.93,0,0
47288,91949,1103738.7,0,0
47289,91950,286569.13,0,0
47290,88963,426666.55,0,0
47291,91951,18992997.49,0,0
47292,91952,871357.26,0,0
47293,84031,30051944.2,0,0
47294,79167,2264737.28,0,0
47295,74521,51888.9,0,0
47296,91953,377495.79,0,0
47297,54477,138524.42,0,0
47298,91954,259113.46,0,0
47299,91955,517657.34,0,0
47300,91956,362550.07,0,0
47301,91957,875161.85,0,0
47302,77180,593738.29,0,0
47303,91958,32996.97,0,0
47304,86539,90933.79,0,0
47305,91959,321113.75,0,0
47306,91960,295089.41,0,0
47307,91961,361630.09,0,0
47308,53746,1788837.96,0,0
47309,61228,517877.48,0,0
47310,79785,432543.28,0,0
47311,91962,772593.11,0,0
47312,91963,639783.94,0,0
47313,91964,860538.01,0,0
47314,91965,230884.18,0,0
47315,57081,521117.41,0,0
47316,91966,251187.07,0,0
47317,91967,157870.62,0,0
47318,91968,1610115.5,0,0
47319,91969,306317.93,0,0
47320,91970,374799.58,0,0
47321,91971,1276876.29,0,0
47322,91972,85034.27,0,0
47323,91973,72369.06,0,0
47324,59352,1066727.28,0,0
47325,91974,3350407.89,0,0
47326,91975,263117.37,0,0
47327,91976,7990.27,0,0
47328,77666,4031479.44,0,0
47329,91977,118393.04,0,0
47330,54263,504780.86,0,0
47331,91072,14511.46,0,0
47332,56744,23686.63,0,0
47333,91978,339853.76,0,0
47334,83158,561114.16,0,0
47335,79442,274564.76,0,0
47336,91979,746281.78,0,0
47337,91980,363495.15,0,0
47338,91981,3940305.1,0,0
47339,91982,740714.55,0,0
47340,91983,1385343.74,0,0
47341,91984,644314.67,1,0
47342,91985,2220760.59,0,0
47343,91986,543564.09,0,0
47344,91987,1457933.49,0,0
47345,91988,481077.43,0,0
47346,91989,897268.24,0,0
47347,89851,320742.41,0,0
47348,59337,676411.92,0,0
47349,91990,823217.57,0,0
47350,91991,1590831.42,0,0
47351,91992,942667.99,0,0
47352,91993,1488285.87,0,0
47353,91994,153158.91,0,0
47354,91995,3108743.49,0,0
47355,91996,171641.69,0,0
47356,91997,1026121.99,0,0
47357,91998,1355310.47,0,0
47358,91999,135960.21,0,0
47359,92000,33711.85,0,0
47360,57305,508431.4,0,0
47361,86742,227568.93,0,0
47362,52347,331592.63,0,0
47363,82167,1269346.31,0,0
47364,54310,621068.12,0,0
47365,92001,878333.36,0,0
47366,80447,623451.2,0,0
47367,92002,56043.47,0,0
47368,92003,3572275.81,0,0
47369,83194,1364314.69,0,0
47370,92004,7754.57,0,0
47371,92005,514617.93,0,0
47372,92006,554376.57,0,0
47373,92007,1349616.3,0,0
47374,92008,10000000.0,0,0
47375,92009,556151.5,0,0
47376,92010,497756.79,0,0
47377,92011,129656.99,0,0
47378,92012,982438.01,0,0
47379,92013,646564.04,0,0
47380,92014,299239.34,0,0
47381,92015,415907.15,0,0
47382,92016,228324.41,0,0
47383,92017,697396.6,0,0
47384,89056,550291.13,0,0
47385,92018,176043.69,0,0
47386,92019,95443.06,0,0
47387,92020,545648.77,0,0
47388,92021,246949.76,0,0
47389,92022,677979.34,0,0
47390,92023,1529503.11,0,0
47391,92024,1347717.29,0,0
47392,92025,1239452.36,0,0
47393,92026,46257.72,0,0
47394,92027,334096.65,0,0
47395,92028,763782.87,0,0
47396,92029,1038071.25,0,0
47397,92030,667914.04,0,0
47398,85021,468175.31,0,0
47399,92031,256230.39,0,0
47400,92032,682319.67,0,0
47401,92033,276908.5,0,0
47402,92034,500858.1,0,0
47403,92035,1522271.39,0,0
47404,92036,3146549.47,0,0
47405,92037,351893.3,0,0
47406,77959,171940.53,0,0
47407,92038,342587.34,0,0
47408,92039,637545.47,0,0
47409,92040,91733.12,0,0
47410,88476,629649.08,0,0
47411,92041,40236.99,0,0
47412,82259,1323673.23,0,0
47413,92042,777009.59,0,0
47414,92043,40690.33,0,0
47415,92044,7338879.85,0,0
47416,92045,282003.05,0,0
47417,92046,70045.88,0,0
47418,92047,1824208.62,0,0
47419,71282,1389411.59,0,0
47420,71239,1177246.91,0,0
47421,92048,645166.7,0,0
47422,92049,524343.83,0,0
47423,92050,23115.06,0,0
47424,92051,42897.95,0,0
47425,74010,401345.38,0,0
47426,92052,2065113.98,0,0
47427,79756,468286.43,0,0
47428,92053,1291690.64,0,0
47429,92054,58873.34,0,0
47430,92055,1131743.59,0,0
47431,68673,63363.76,0,0
47432,92056,604168.87,0,0
47433,92057,214030.79,0,0
47434,89666,366413.73,0,0
47435,92058,523506.16,0,0
47436,70585,140003.8,0,0
47437,80316,151046.64,0,0
47438,55590,1213228.05,0,0
47439,92059,2222727.59,0,0
47440,92060,190477.96,0,0
47441,92061,63786.63,0,0
47442,55740,15361752.69,0,0
47443,92062,1908619.81,0,0
47444,92063,2021111.24,0,0
47445,92064,423531.49,0,0
47446,92065,219630.3,0,0
47447,92066,2473593.26,0,0
47448,92067,82020.95,0,0
47449,92068,681609.98,0,0
47450,79394,1146264.56,0,0
47451,92069,911730.51,0,0
47452,92070,456851.36,0,0
47453,92071,635235.02,0,0
47454,60653,1488946.35,0,0
47455,72369,999227.46,0,0
47456,92072,564502.3,0,0
47457,92073,2817564.36,0,0
47458,92074,51589.67,0,0
47459,92075,40412.82,0,0
47460,92076,582372.21,0,0
47461,92077,454375.91,0,0
47462,92078,770117.37,0,0
47463,92079,214930.18,0,0
47464,92080,1924777.27,0,0
47465,92081,214301.45,0,0
47466,92082,905410.28,0,0
47467,92083,11537186.92,0,0
47468,92084,113614.14,0,0
47469,92085,110454.15,0,0
47470,92086,1678155.3,0,0
47471,92087,493490.84,0,0
47472,92088,211253.92,0,0
47473,92089,2856528.06,0,0
47474,92090,689624.2,0,0
47475,55144,849227.94,0,0
47476,90998,79027.57,0,0
47477,92091,2064774.8,0,0
47478,92092,1908811.18,0,0
47479,92093,105162.48,0,0
47480,92094,853656.27,0,0
47481,92095,681992.85,0,0
47482,85365,57159.67,0,0
47483,83083,5726.24,0,0
47484,92096,843472.4,0,0
47485,92097,349820.42,0,0
47486,92098,307837.43,0,0
47487,92099,326950.16,0,0
47488,92100,53821.59,0,0
47489,92101,332235.02,0,0
47490,91332,407286.82,0,0
47491,92102,1832366.04,0,0
47492,92103,81843.75,0,0
47493,92104,207398.29,0,0
47494,66899,310393.04,0,0
47495,92105,92746.73,0,0
47496,92106,175426.07,0,0
47497,76379,161627.43,0,0
47498,92107,1967500.43,0,0
47499,92108,421142.72,0,0
47500,53286,549154.44,0,0
47501,92109,329525.57,0,0
47502,92110,78088.4,0,0
47503,92111,326007.06,0,0
47504,86519,1597238.34,0,0
47505,92112,11013.89,0,0
47506,64432,710122.21,0,0
47507,92113,7545034.28,0,0
47508,92114,1413960.5,0,0
47509,54605,293549.19,0,0
47510,92115,551932.41,0,0
47511,51086,170487.68,0,0
47512,92116,2180740.56,0,0
47513,92117,2198431.42,0,0
47514,92118,137640.0,0,0
47515,92119,301543.34,0,0
47516,92120,252803.99,0,0
47517,92121,48360.09,0,0
47518,92122,520218.16,0,0
47519,70652,119472.38,0,0
47520,92123,41229.64,0,0
47521,92124,374386.64,0,0
47522,92125,479992.64,0,0
47523,92126,108068.17,0,0
47524,70484,316457.53,0,0
47525,92127,1653244.68,0,0
47526,92128,36855.27,0,0
47527,92129,104432.2,0,0
47528,92130,848745.81,0,0
47529,92131,940738.49,0,0
47530,92132,304133.47,0,0
47531,53591,6391575.7,0,0
47532,92133,201115.52,0,0
47533,92134,291315.51,0,0
47534,92135,3225268.54,0,0
47535,92136,311903.3,0,0
47536,51028,395664.28,0,0
47537,92137,174431.11,0,0
47538,92138,97281.73,0,0
47539,92139,125503.85,0,0
47540,65705,1218443.6,0,0
47541,92140,355899.74,0,0
47542,65792,1902517.51,0,0
47543,62126,1335156.58,0,0
47544,92141,1513541.41,0,0
47545,85461,500805.7,0,0
47546,92142,133630.29,0,0
47547,92143,87124.84,0,0
47548,92144,1000647.71,0,0
47549,51525,55407.89,0,0
47550,92145,999888.78,0,0
47551,85692,208179.22,0,0
47552,81050,343596.62,0,0
47553,66393,624371.16,0,0
47554,92146,134542.8,0,0
47555,92147,608310.24,0,0
47556,92148,971955.66,0,0
47557,92149,377753.61,0,0
47558,92150,384928.24,0,0
47559,92151,355620.73,0,0
47560,92152,13383.36,0,0
47561,92153,925762.81,0,0
47562,92154,2557016.28,0,0
47563,92155,210317.65,0,0
47564,92156,38305.24,0,0
47565,92157,251763.39,0,0
47566,92158,146863.04,0,0
47567,92159,98034.89,0,0
47568,92160,9718.15,0,0
47569,76425,228217.63,0,0
47570,92161,116423.71,0,0
47571,92162,1775853.06,0,0
47572,51238,79317.33,0,0
47573,92163,749580.48,0,0
47574,84269,68072.75,0,0
47575,75925,37151.91,0,0
47576,92164,244590.86,0,0
47577,92165,159564.36,0,0
47578,92166,34013.64,0,0
47579,92167,896973.66,0,0
47580,92168,1278134.66,0,0
47581,92169,53814.4,0,0
47582,68633,189381.63,0,0
47583,62050,227230.3,0,0
47584,92170,1036144.72,0,0
47585,92171,1324919.14,0,0
47586,92172,350796.28,0,0
47587,92173,481767.0,0,0
47588,92174,1512030.58,0,0
47589,92175,392665.11,0,0
47590,92176,3683805.97,0,0
47591,92177,234632.87,0,0
47592,92178,305637.16,0,0
47593,92179,123283.54,0,0
47594,92180,253359.87,0,0
47595,92181,376581.72,0,0
47596,68582,1235937.31,0,0
47597,92182,2173439.97,0,0
47598,92183,2359927.03,0,0
47599,92184,4133.11,0,0
47600,92185,2096871.5,0,0
47601,60401,1055983.64,0,0
47602,92186,912544.01,0,0
47603,92187,856558.65,0,0
47604,92188,130381.2,0,0
47605,92189,2630755.93,0,0
47606,82545,696237.63,0,0
47607,92190,3987247.23,0,0
47608,66119,61447.06,0,0
47609,92191,932289.89,0,0
47610,92192,1013804.38,0,0
47611,92193,2663318.44,0,0
47612,92194,151404.66,0,0
47613,90741,383133.22,0,0
47614,92195,1452090.28,0,0
47615,92196,711818.44,0,0
47616,92197,364741.27,0,0
47617,92198,1117415.71,0,0
47618,92199,346119.91,0,0
